-32.099617,223.259277,-66.711853,-259.600708
-32.081978,223.258896,-66.71563,-259.608093
-32.066116,223.258575,-66.719017,-259.614777
-32.05204,223.25827,-66.722031,-259.620697
-32.039787,223.258026,-66.724648,-259.625824
-32.029362,223.257797,-66.726875,-259.630249
-32.02079,223.257614,-66.728714,-259.63382
-32.014084,223.257477,-66.730141,-259.636658
-32.009274,223.25737,-66.731171,-259.638672
-32.006371,223.257309,-66.731796,-259.639893
-32.005402,223.257294,-66.732002,-259.640289
